"Alien"	"Mean.Temperature"	"Mean.Jan.Temperature"	"Rango.de.temperatura"	"PET"	"Min.pET"	"Max.pET"	"Insolation"	"Growth.Season"	"AET"	"Water.Defcit"	"Precipitation"	"Rainfall"
79	7.835	2.575	6.51	592.5759519	8.352873058	103.5621217	3.390833334	258.82	504.5311913	88.04476059	1941.01	1941.01
41	7.5725	2.375	6.5525	585.3684349	8.925354294	102.7461028	3.291458333	248.72	494.8686924	90.4997425	1899.985	1899.985
59	7.2775	2.14	6.3375	577.2179556	7.509830504	102.1876106	3.283333333	234.86	483.5731347	93.64482087	1793.945	1793.945
121	8.0275	2.7725	6.78	596.8901057	10.01636049	105.2220093	3.521875	254.6	500.5284369	96.36166885	1540.3125	1540.3125
227	8.4075	3.015	7.2475	605.7002014	9.228342936	107.0954124	3.603125	268.37	498.8711754	106.829026	1277.0825	1277.0825
176	9.0675	3.57	7.645	624.286633	11.24079007	109.1606559	3.754583333	292.5	491.8207459	132.4658871	949.76	949.76
141	9.4475	3.775	7.72	634.1821334	11.03666784	111.3975708	3.933541667	302.38	475.8971787	158.2849548	796.7775	796.7775
350	9.1625	3.5425	7.3025	626.496426	10.50355921	110.3676521	3.906458333	295.56	474.2602347	152.2361912	822.9175	822.9175
316	8.95	3.42	7.0875	621.3082651	10.29097351	109.5657684	3.888958333	294.33	479.3451894	141.9630757	879.0625	879.0625
230	9.9625	4.245	7.81	647.816794	13.35547397	114.2044044	4.005	320.4	468.5551157	179.2616783	714.335	714.335
333	9.8175	4.0175	7.4225	643.6714852	11.77479808	114.0851538	3.930208333	313.17	459.7256863	183.9457988	694.95	694.95
254	8.995	3.22	6.9525	622.6317502	10.9043973	111.4426161	3.821875	291.43	469.4253714	153.2063788	814.9325	814.9325
199	8.805	2.9725	7.355	618.4606464	10.58108314	110.8359499	3.884375	288.46	470.1457533	148.3148931	840.045	840.045
188	9.045	3.0475	7.4625	624.6841065	9.554456111	111.6656694	4.035625	289.38	460.397473	164.2866335	758.825	758.825
274	9.21	3.1525	7.445	629.3100791	10.18530401	112.2750028	4.098958333	289.07	452.8881895	176.4218896	708.1575	708.1575
285	9.2475	3.265	7.6575	630.2801194	9.528820198	112.4714735	4.050208334	293.12	445.4462828	184.8338367	675.015	675.015
285	9.635	3.6725	7.715	640.5072609	10.96827292	114.0151275	4.055416667	305.41	440.6103477	199.8969132	633.5475	633.5475
267	9.725	3.755	7.9175	642.7249411	10.41028102	114.4050695	4.04625	305.96	439.5304444	203.1944967	625.9725	625.9725
218	9.125	3.255	8.685	626.6513336	10.93934008	111.774259	3.946875	287.62	430.7315433	195.9197903	629.875	629.875
217	9.175	3.255	8.485	628.2606229	10.41581425	112.0570757	3.898333333	288.51	432.8039121	195.4567109	633.4525	633.4525
288	9.485	3.4725	8.1575	636.3981269	10.23646155	113.3760606	3.86875	298.17	438.0641889	198.3339379	634.3975	634.3975
279	9.0925	3.1375	7.825	625.2376202	9.84147362	111.4390426	3.888125	288.16	447.0451731	178.192447	695.4775	695.4775
258	9.2025	3.185	7.6225	628.5886302	9.806974784	112.0800077	3.949166667	286.36	455.230598	173.3580322	719.5925	719.5925
316	9.4275	3.365	7.7275	634.654893	10.7744394	113.056426	4.011041667	289.06	446.9357366	187.7191564	669.08	669.08
383	9.52	3.455	8.0575	637.1580845	10.84493426	113.2956479	4.021041667	295.72	442.4968268	194.6612577	647.16	647.16
547	9.7825	3.675	8.375	644.2690567	10.8785983	114.2265995	3.957708334	304.76	440.5380311	203.7310256	626.075	626.075
350	9.6675	3.5675	8.2575	641.0922913	10.83114986	113.7016535	3.98	300.52	427.3405923	213.751699	591.1275	591.1275
248	9.535	3.3625	8.02	637.5421056	10.21787867	113.2767471	4.00625	294.49	427.904063	209.6380426	599.1475	599.1475
191	9.47	3.4125	8.18	635.3651676	10.5039155	112.639962	3.997083333	297.75	421.521651	213.8435166	582.845	582.845
211	9.59	3.4875	8.0575	638.7270511	10.49243815	113.3842089	4.012916667	299.46	417.2211092	221.5059419	565.4725	565.4725
268	9.7675	3.5825	7.805	643.4595997	10.6220607	114.4484291	4.077083334	303.12	415.2686114	228.1909884	553.7875	553.7875
193	9.9175	3.8025	7.43	646.625837	11.49122063	114.129133	4.2175	306.45	415.665759	230.9600779	549.09	549.09
238	7.4875	2.775	4.58	639.9208324	10.48062215	115.2180469	4.371666666	227.7	344.9119538	295.0088786	394.17	394.17
148	9.9675	5.3575	6.255	639.4859358	15.65070013	105.6975207	4.215625	333.09	526.1606568	113.325279	1047.7275	1047.7275
93	9.8425	5.1275	6.805	637.6572036	15.34634532	106.1593728	4.172291667	333.01	533.9713946	103.6858091	1157.07	1157.07
173	7.265	3.8025	4.8475	623.6707981	15.467217	106.0266623	4.275555556	247.8825	500.7976699	122.8731282	859.995	859.995
299	9.62	4.5125	6.8975	634.5330349	14.29067711	107.445792	4.098541667	318.4	530.7449995	103.7880354	1207.57	1207.57
215	9.7275	4.3375	7.1425	639.4110621	13.61978636	109.3404772	3.942291667	312.74	550.3610754	89.04998662	1445.4475	1445.4475
133	9.2625	3.9125	6.63	627.7853544	13.13151978	107.816705	3.770208333	300.94	540.8018174	86.98353695	1568.09	1568.09
96	9.0375	3.67	6.68	622.4391768	12.19386354	107.2261148	3.674583333	296.75	534.6738055	87.76537126	1596.0925	1596.0925
110	8.8575	3.415	7.015	616.6062065	9.877462206	107.5578257	3.581458333	287.12	532.8400521	83.76615443	1888.795	1888.795
114	8.2725	2.915	6.855	603.6566066	9.194381719	105.4316781	3.425833334	267.45	522.0618643	81.59474235	2171.43	2171.43
143	8.6	3.135	7.025	612.1850888	10.75884041	107.0879087	3.523333334	273.4	519.8785467	92.30654209	1569.1175	1569.1175
173	8.3375	2.91	6.705	604.9266904	9.925047388	106.6486199	3.606041667	262.36	507.1826352	97.7440552	1463.3275	1463.3275
163	8.04	2.7325	6.9025	598.0878022	10.68576144	105.6722819	3.544166667	257.63	499.01987	99.06793218	1432.58	1432.58
202	9.365	3.83	8.1875	631.7213287	11.7106241	110.7682167	3.703541667	300.28	515.8147888	115.9065399	1103.17	1103.17
162	9.4875	3.74	7.55	634.5530411	10.42056227	111.6710208	4.05875	298.92	496.363352	138.1896891	919.4425	919.4425
277	9.12	3.4675	7.0275	625.4704197	10.65228075	110.0807729	4.0425	293.5	497.6982659	127.7721538	990.7825	990.7825
338	9.795	4.1625	7.6	642.6144928	11.3154284	112.5269104	4.091458334	316.24	488.9175814	153.6969114	821.605	821.605
232	10.015	4.3175	7.79	648.3782498	13.37488008	113.6437982	4.028333334	319.67	471.7369877	176.6412621	723.9975	723.9975
287	9.325	3.5775	7.445	631.2256435	11.85985322	111.4687657	3.873333333	301.38	469.58242	161.6432235	774.81	774.81
220	8.92	3.17	7.505	620.7977342	11.24838085	110.4314887	3.907291667	292.97	473.3440008	147.4537334	845.41	845.41
233	9.1525	3.32	7.78	627.0186164	11.45628923	111.5611239	4.005	298.81	468.5305159	158.4881005	788.185	788.185
203	9.28	3.355	7.75	630.4989463	9.991252444	112.1024378	4.059166667	297.8	453.4141029	177.0848434	705.1125	705.1125
257	9.475	3.475	7.7825	635.9289561	10.88568087	113.158226	4.119583334	297.67	442.8189223	193.1100338	650.74	650.74
255	9.6375	3.62	7.91	640.102299	10.46067237	113.8476419	4.136458333	302.69	438.2549946	201.8473045	626.6925	626.6925
453	9.71	3.76	7.56	641.8930481	11.09426944	114.2103714	4.096041667	306.92	435.7864936	206.1065546	615.3825	615.3825
584	9.8975	3.9125	7.5625	646.8299381	10.70252594	115.0989837	4.098333334	310.39	445.645839	201.184099	637.3875	637.3875
263	9.565	3.5875	8.19	637.8892829	11.328085	113.2765332	4.013125	302.15	437.0972907	200.7919923	627.07	627.07
280	9.4825	3.48	8.22	635.6909267	10.78290456	112.8651485	3.937708333	298.63	454.0333363	181.6575903	693.3425	693.3425
305	9.21	3.26	7.86	628.5144016	9.903862016	111.9164793	3.861458334	291.23	467.0030856	161.511316	775.15	775.15
273	8.975	3.0225	7.78	622.270227	10.13335256	111.0378886	3.898958334	284.91	460.1845669	162.08566	764.5475	764.5475
231	9.2825	3.2625	7.8925	630.8412138	9.912659823	112.2931202	4.03125	291.19	457.1341317	173.7070821	719.645	719.645
335	9.5375	3.47	7.9625	637.4136359	10.90276357	113.3212377	4.144583334	295.91	450.6738122	186.7398237	675.845	675.845
311	9.495	3.445	7.9425	636.0539185	10.74274067	113.0059168	4.042916667	296.3	446.7102308	189.3436877	663.885	663.885
386	9.8925	3.8125	8.1325	646.8394312	11.00893281	114.4691636	3.97125	306.68	447.0729073	199.7665239	640.9	640.9
188	9.655	3.59	8.16	640.0008629	11.19023001	113.4355608	3.975208334	303.1	433.0049169	206.995946	609.77	609.77
193	9.5975	3.5175	8.27	638.5916574	10.80729865	113.1940305	4.018541667	301.75	432.7107961	205.8808613	611.0125	611.0125
254	9.51	3.5475	8.19	635.8625707	11.10301688	112.4276864	3.987291667	300.74	426.1295841	209.7329866	594.7825	594.7825
186	9.6125	3.5875	7.9975	638.6121958	10.70555119	113.1259003	4.002916667	302.07	415.6090008	223.003195	560.43	560.43
226	9.8675	3.755	7.6725	645.3983611	11.40920559	114.557638	4.101458334	308.23	416.2399081	229.158453	552.555	552.555
130	7.549998598	4.3249992	4.162499228	638.9502033	16.56939272	103.5763299	4.490833333	257.1749522	391.2967631	247.6534402	730.9798677	730.9798677
234	10.11249717	4.629998716	6.694998102	648.4514111	14.2075729	110.6519441	4.06125	320.7299106	505.6554902	142.795921	1313.302146	1313.302146
226	10.38999716	5.084998638	6.369998281	654.6134138	14.75325486	111.0229441	4.088958334	329.0999083	510.2367513	144.3766625	1290.874626	1290.874626
182	10.16249707	4.894998532	6.352498142	648.2984519	14.4952123	109.6543143	3.926041667	325.5299093	506.1525011	142.1459508	1308.254661	1308.254661
100	8.557497498	3.227498994	6.3774981	609.276684	10.18844333	105.3763915	3.572916667	277.6099226	503.0561011	106.2205828	1870.754511	1870.754511
93	7.662497898	2.429999351	6.20999832	587.5374408	9.295792452	103.2172205	3.438125	247.649931	488.6825728	98.85486801	2206.666873	2206.666873
138	8.934997555	3.417499076	7.044998091	620.5929141	10.66395485	108.5309643	3.650416667	283.299921	512.0351659	108.5577481	1797.556961	1797.556961
131	8.717498851	3.152499611	6.934999132	614.9902627	10.23103346	108.1737817	3.674583334	278.0699612	483.6321142	131.3581485	1434.69709	1434.69709
191	8.859998811	3.234999592	7.329999045	619.4941069	11.52241115	109.1052313	3.729583333	284.6899603	482.5218922	136.9722147	1367.13712	1367.13712
203	9.867498649	4.192499441	8.02749891	644.2812653	12.46153099	112.6739143	3.860208334	312.3399565	466.347843	177.9334223	1067.934696	1067.934696
184	9.167498761	3.599999528	6.957499049	625.5684841	10.8011285	109.3403002	4.002291667	297.0999586	449.599851	175.9686332	1043.037208	1043.037208
315	9.749998739	4.167499503	7.219999132	639.3283078	11.19693819	111.4130846	4.198333334	312.9899564	434.7080691	204.6202387	912.6747266	912.6747266
182	9.987497183	4.354998755	7.599997844	644.8219291	11.61548138	112.605964	4.120625	320.2299107	401.5497013	243.2722278	770.0272853	770.0272853
210	9.459997258	3.774998853	7.617497755	631.2161556	11.95828348	111.2223053	3.9	305.5499148	398.6875145	232.5286411	784.5572871	784.5572871
202	9.049997511	3.354999087	7.714997902	621.4582494	11.67349266	110.1211729	3.825208333	294.8399178	410.9690565	210.4891929	854.6522554	854.6522554
191	9.227497452	3.454999058	7.894997826	626.0398331	11.60709924	111.258248	3.9775	301.1099161	396.7378098	229.3020233	785.7672785	785.7672785
191	9.434997378	3.602499002	7.912497803	631.0203475	10.34125045	112.2372411	4.080416667	305.3999149	384.915114	246.1052335	734.2147865	734.2147865
173	9.514997336	3.624998977	7.899997785	632.8178907	10.75699207	112.6633884	4.085	304.6799151	364.8835505	267.9343403	667.4498113	667.4498113
285	9.519997343	3.592498995	7.979997777	632.7936352	11.54965005	112.8140765	4.092916667	302.7799156	358.3059584	274.4876768	647.752319	647.752319
255	9.557497352	3.629999003	8.12249776	633.6799993	10.50873696	112.8960379	4.103541667	304.849915	354.4600453	279.219954	635.344821	635.344821
340	9.75499729	3.757498959	8.154997735	638.8601745	11.12040426	114.2335879	4.110625	309.7199137	342.0919818	296.7681928	597.4048303	597.4048303
382	9.697497265	3.747498937	8.179997691	636.7808176	10.6740017	113.7888404	4.042083334	307.0999144	336.2098813	300.5709363	583.3323371	583.3323371
281	9.439997327	3.512498981	8.162497667	629.4718255	11.47203239	112.3269248	3.989166667	298.4699168	349.9415478	279.5302776	626.0748353	626.0748353
285	8.939997536	3.074999168	7.919997835	616.7541788	10.1303744	110.153318	3.916041667	286.2199202	386.6833387	230.0708401	761.2822939	761.2822939
333	9.172497462	3.249999105	8.154997745	623.1668345	9.95285838	111.5130914	3.951875	291.4299188	390.0406268	233.1262078	762.5797851	762.5797851
287	9.249997447	3.267499108	7.962497812	624.9443878	10.44738366	112.1369264	3.973958334	292.8299184	387.2470715	237.6973163	749.4672886	749.4672886
410	9.597497339	3.534999026	7.989997785	633.7528596	10.3719541	113.6910725	4.03875	299.8599164	373.6755691	260.0772905	691.7098032	691.7098032
363	9.837497254	3.629998976	8.117497732	640.8353285	11.11271911	115.4925734	4.048333333	301.439916	373.225439	267.6098895	682.7073131	682.7073131
414	9.947497281	3.822498992	7.654997907	642.8873078	10.83990376	115.1997196	4.056458333	306.1299147	376.778026	266.1092817	689.7223069	689.7223069
336	10.52499707	4.367498789	7.642497881	657.5528112	11.88778604	117.3933552	4.043333333	318.3499113	360.1491752	297.403636	628.6548177	628.6548177
228	10.09749717	3.927498889	7.924997784	646.1518925	11.04637685	115.5494366	4.005833334	309.9399136	351.0595626	295.0923299	613.9873243	613.9873243
261	9.729997264	3.647498966	8.002497749	636.0617248	11.18657749	113.7181238	4.002083333	303.2199155	342.0596918	294.0020329	597.6623328	597.6623328
219	9.652497321	3.609999005	7.98999778	633.6415323	11.20789031	113.3235961	4.006875	302.2199158	338.0268899	295.6146425	588.6973346	588.6973346
187	9.947497257	3.802498957	7.854997837	641.4913561	11.10122144	114.8372775	4.024166667	308.9799139	331.9238822	309.5674739	567.7198412	567.7198412
234	10.03999723	3.814998957	7.574997911	643.9253088	11.16691295	115.521991	4.075833333	309.8999136	326.1487058	317.776603	552.2673437	552.2673437
176	10.0749972	3.939998931	7.13249799	643.8049698	11.86411917	114.8435327	4.255208334	313.9299125	312.335844	331.4691258	519.3773545	519.3773545
179	9.6999973	4.239998782	6.669998201	630.5417534	11.75658195	109.4792264	3.836875	310.2799135	493.3691137	137.1726397	1291.847176	1291.847176
82	9.497497381	3.862498948	7.469997961	627.4826584	11.32699126	110.1148917	3.795625	301.8899158	503.3314661	124.1511923	1432.357112	1432.357112
136	9.487497339	3.819998918	7.482497888	627.4654739	11.58467633	110.6557537	3.8175	300.9499161	503.989487	123.4759869	1444.554577	1444.554577
221	9.497498766	3.757499549	7.334999095	628.1986322	10.7448773	111.2438266	3.805416667	300.4799581	490.4987032	137.699929	1300.429628	1300.429628
207	10.06499861	4.322499425	7.42499896	641.39663	13.01020681	112.7495143	4.060208333	321.4599552	475.562911	165.833719	1097.547177	1097.547177
306	10.22999857	4.757499356	6.929999008	642.513504	13.083897	111.3013517	4.253333333	330.059954	442.7883754	199.7251286	915.2447388	915.2447388
199	7.64749822	3.627499147	5.079998828	631.6678746	13.40672007	111.7754497	4.331944444	248.2049423	365.9114231	265.7564516	642.6372576	642.6372576
198	10.25499856	4.759999313	7.092499016	643.1815241	12.8214385	112.3078319	4.26625	328.6899542	404.7848027	238.3967215	769.8372849	769.8372849
243	9.80999726	4.099998838	7.43999795	634.2476007	11.16443396	112.4348937	4.025	314.5399123	402.9171242	231.3304766	782.5147851	782.5147851
231	9.199997346	3.507498946	7.694997753	619.2518471	11.81724379	110.4380638	3.881458334	298.5699168	405.8441667	213.4076803	825.0397778	825.0397778
183	9.222497442	3.489999038	8.012497785	620.1735893	12.01798943	110.8740808	3.909583333	301.199916	405.2533197	214.9202696	820.4647662	820.4647662
161	9.50749737	3.66749899	7.867497815	627.8042575	12.04702071	112.3489748	4.116666667	308.1399141	390.8748674	236.9293902	751.772286	751.772286
173	9.437497355	3.572498994	7.637497856	625.8969812	10.17375942	112.2375536	4.153333333	304.799915	381.3519673	244.5450138	722.3947994	722.3947994
227	9.479997345	3.62499898	7.93249778	626.974094	10.84942477	112.3731163	4.073958334	303.9899153	374.1845698	252.7895242	697.3448042	697.3448042
267	9.252497408	3.38749904	7.907497784	620.8153402	11.21939818	111.414675	4.025416667	297.4099171	375.8370372	244.978303	711.2698043	711.2698043
272	9.092497447	3.237499084	7.889997778	616.6189239	10.07879365	110.6678232	4.016875	293.4999182	379.9964479	236.622476	731.6247967	731.6247967
223	9.144997477	3.292499102	7.99499781	618.0577382	10.63179545	110.9563597	4.009375	294.4599179	375.0519632	243.005775	711.8773013	711.8773013
263	9.444997367	3.582499006	8.372497671	625.3220245	10.55697582	112.1380678	3.99375	301.0299161	363.7572114	261.5648131	666.1248124	666.1248124
378	9.06499741	3.264999034	8.102497646	615.718978	11.12956921	110.5490807	3.923541667	289.6099193	364.1614224	251.5575557	678.8073214	678.8073214
343	9.169997423	3.324999061	8.48749764	618.7284613	10.80292321	111.013083	4.018333333	295.2099177	376.0688278	242.6596335	714.1347968	714.1347968
418	9.44749743	3.547499058	8.702497633	625.840199	10.44655768	112.1889776	4.060208334	298.9899167	367.814478	258.025721	677.9848083	677.9848083
364	9.74249731	3.702498985	8.142497749	633.9578197	11.05865914	114.0821849	4.063958333	304.6199151	362.7163785	271.2414412	654.1598183	654.1598183
531	10.07749722	3.929998925	7.924997813	642.9228595	10.86263023	116.0746147	4.07125	309.6399137	358.9897977	283.9330618	635.5423196	635.5423196
441	10.39249711	4.204998842	7.637497873	651.2820499	11.88397882	117.5951539	4.057916667	311.0099133	364.4292415	286.8528084	643.0498194	643.0498194
508	10.37749709	4.174998821	7.31749793	650.8918554	11.58785541	117.2443268	4.14	311.4699132	361.319373	289.5724824	634.669824	634.669824
509	10.777497	4.649998715	7.269997983	660.3880877	12.13439769	118.6439312	4.109583333	319.6099109	353.3807052	307.0073825	606.4323293	606.4323293
437	10.59999703	4.509998721	7.589997872	655.2918757	12.28695052	117.6422411	4.014583334	319.0799111	337.4741259	317.8177498	570.6798384	570.6798384
323	10.24249712	4.164998814	7.842497796	645.8491227	11.8379542	115.8032829	4.059791667	314.4699123	332.2514687	313.597654	563.8098432	563.8098432
252	10.03499718	3.999998871	7.762497792	640.1357775	11.70790768	114.5554801	4.094791667	312.109913	324.8589288	315.2768487	549.1223472	549.1223472
253	10.25999716	4.232498836	7.374997941	645.3480126	11.8130385	115.0302305	4.168125	315.4699121	321.766323	323.5816897	538.5823479	538.5823479
273	7.734997129	3.132498833	5.229998058	638.7001711	11.83763741	116.1136417	4.238333333	235.7624124	254.4321667	384.2680043	395.5048527	395.5048527
98	9.8225	4.35	6.915	630.3646923	11.90612243	109.7837469	4.027916667	316.27	525.8687649	104.4959275	1082.0625	1082.0625
138	9.6475	3.9775	7.59	628.4007365	11.63587316	111.0736157	4.008333334	310.67	524.916165	103.4845715	1119.7225	1119.7225
334	10.225	4.585	7.0925	642.3028947	12.10132392	112.7093629	4.064166667	324.57	536.8487727	105.454122	1068.6125	1068.6125
359	7.565	3.6775	4.8275	633.7183629	13.67896628	109.3644334	4.379166667	248.5125	446.241334	187.477029	630.0925	630.0925
607	10.11	4.6175	7.0025	637.9382032	12.48594564	112.0815055	4.238958334	323.37	500.859932	137.0782712	848.1375	848.1375
379	10.085	4.3025	7.495	639.8189925	11.27778432	113.8865329	4.085833334	316.26	488.1897645	151.629228	787.6	787.6
216	9.25	3.5775	7.2775	618.2711392	12.17742963	110.2799487	3.947291667	298.99	478.0105061	140.2606331	831.4825	831.4825
206	9.0775	3.4325	7.955	614.2524827	12.07566883	110.2388495	4.008125	299.7	473.2190987	141.0333839	824.4275	824.4275
219	9.415	3.645	8.055	623.0844762	12.0959512	111.8450499	4.212083333	307.33	463.1349694	159.9495068	736.6825	736.6825
149	9.3225	3.47	7.6125	620.995182	10.01809075	111.5836915	4.179583333	302.39	459.972807	161.022375	732.0675	732.0675
194	8.79	3.1975	7.9175	607.1969893	10.35622507	108.6457796	3.9525	290.89	455.4939008	151.7030885	759.6775	759.6775
190	8.76	3.09	7.9925	606.8229891	10.8898001	108.9260424	3.940416667	289.1	455.4549305	151.3680585	762.01	762.01
219	8.955	3.07	7.955	612.2580021	9.861711472	110.3030143	4.009166667	290.39	454.4234905	157.8345116	737.875	737.875
186	9.1475	3.245	8.095	617.0529296	10.42754219	111.0001889	4.041875	295.66	453.7866268	163.2663028	717.145	717.145
290	9.3275	3.445	8.2325	621.1846343	10.31466125	111.5366607	4.050208334	300.82	449.1394357	172.0451986	683.76	683.76
314	9.7075	3.7675	8.175	630.8089106	11.68924579	113.4413315	4.085833333	308.99	449.158586	181.6503246	659.3775	659.3775
513	9.8275	3.875	8.025	633.8372415	11.2702019	113.9339772	4.136458333	311.52	445.8254609	188.0117806	640.7625	640.7625
343	9.7125	3.8	8.4775	630.569227	10.94523469	113.3489906	4.12875	308.25	445.6875805	184.8816465	647.485	647.485
428	9.89	3.8875	8.2025	635.340524	11.50340629	114.441875	4.126666667	310.59	448.5375285	186.8029955	647.1325	647.1325
416	10.46	4.23	7.86	651.6094333	11.24881581	117.9691	4.153541667	316.92	446.2636347	205.3457986	610.905	610.905
562	10.5425	4.45	7.4125	652.7230208	12.29047271	117.9013182	4.192291667	315.74	444.0691794	208.6538414	601.27	601.27
612	10.7225	4.61	7.3125	657.3295805	12.47168516	118.2569677	4.147291667	317.62	448.6180622	208.7115183	606.505	606.505
397	10.7725	4.7325	7.3275	657.9072107	12.60863709	118.287642	3.964375	321.18	452.8259087	205.0813019	616.42	616.42
401	10.32	4.3675	7.495	645.6343579	12.39960924	116.0563717	3.910625	315.41	444.0520917	201.5822662	611.3	611.3
560	10.1925	4.21	7.88	642.1597988	12.2653235	115.3603717	4.05125	313.59	424.7976845	217.3621144	564.2475	564.2475
357	10.135	4.165	7.815	640.4026935	11.78998686	114.625935	4.158333334	314.1	417.5951964	222.8074972	547.355	547.355
217	10.34	4.4225	7.25	644.8845483	12.62604365	114.8732561	4.254375	318.17	428.0282191	216.8563291	566.385	566.385
304	7.6975	3.6975	4.8725	638.0565443	13.72336403	110.8461885	4.243888889	249.285	445.6141339	192.4424105	618.845	618.845
252	10.14	4.6125	7.4175	637.2867853	12.84272193	111.9544839	4.171458333	327.68	499.5501627	137.7366227	839.8075	839.8075
279	9.645	4.18	7.4775	625.6692241	12.2353541	110.3197052	4.153541667	313.39	502.489113	123.1801111	923.87	923.87
297	9.92	4.2375	7.335	633.3407857	11.35794048	112.5909602	4.1	315.36	497.6126039	135.7281818	857.5625	857.5625
413	9.77	4.0075	7.175	630.1584377	13.02948898	112.1995663	4.023333333	310.95	489.3629021	140.7955356	828.85	828.85
244	9.39	3.6725	7.825	621.3731056	12.2461779	111.3372325	4.054791667	305.06	472.1726177	149.2004879	780.125	780.125
224	9.36	3.645	8.3025	620.4239112	12.00215476	111.255189	4.157916667	306.47	455.2269445	165.1969667	706.6825	706.6825
167	9.02	3.29	7.83	612.4448324	10.04833897	109.7711452	4.072083333	295.09	457.2688645	155.1759679	744.3375	744.3375
269	8.9425	3.3175	8.19	609.9544319	10.62298084	109.1935437	3.967708334	294.55	461.8655842	148.0888478	776.2625	776.2625
189	9.0075	3.33	8.3025	611.6244204	11.63312436	109.7184966	3.992083334	295.73	466.6704474	144.953973	795.6875	795.6875
265	9.16	3.315	8.165	615.6915362	10.60842536	110.8868929	4.056875	296.59	471.6830026	144.0085335	807.6325	807.6325
355	9.44	3.525	8.2675	623.0661376	10.93384992	112.0994452	4.099375	302.51	471.5470425	151.5190951	774.01	774.01
279	9.4725	3.56	8.2475	623.7271514	10.56446656	112.1440266	4.092708333	304.01	461.879806	161.8473454	726.4125	726.4125
255	9.6325	3.7225	8.2375	627.6607415	11.51284524	112.8364421	4.085416667	308.54	457.2619313	170.3988102	694.5275	694.5275
409	9.65	3.7425	8.4175	628.0813775	11.43323185	113.1145347	4.053125	308.52	448.9773846	179.1039929	662.7575	662.7575
408	9.4975	3.67	8.435	623.904588	11.18897523	112.3106904	4.153333334	305.15	447.2290504	176.6755376	666.365	666.365
433	9.7625	3.8525	8.26	630.9997387	11.74874883	113.6636107	4.126666667	310.08	457.6413483	173.3583904	686.415	686.415
470	10.1575	4.1475	7.965	641.199439	11.72555137	115.5774416	4.160833333	315.67	444.068832	197.1306071	618.6425	618.6425
468	10.3225	4.28	7.705	645.4219284	12.40136277	116.4040512	4.179791667	315.58	445.5158859	199.9060425	615.7975	615.7975
506	10.3825	4.3775	7.6825	646.7702726	12.39042449	116.3793405	4.120416667	315.94	454.3667895	192.4034832	639.61	639.61
425	10.1675	4.15	7.5825	641.0577698	12.02189773	115.3443725	4.008541667	312	463.3416867	177.7160832	682.7875	682.7875
490	9.7825	3.8125	7.85	631.2761779	11.20696729	113.7405334	3.950833334	306.37	467.918384	163.3577939	727.4325	727.4325
311	9.5275	3.6275	7.9925	624.1680217	11.62651548	112.3553649	3.972708333	300.41	451.3497219	172.8182997	681.27	681.27
284	9.47	3.6175	7.655	622.7583493	11.15603318	111.7545036	4.096666667	298.23	452.7392479	170.0191014	688.4	688.4
295	9.9925	4.0325	7.4625	635.8174664	11.42268922	114.3726991	4.200625	307.37	448.8323802	186.9850862	643.75	643.75
206	10.125	4.1325	7.39	639.0939419	11.91272801	114.5713167	4.27875	311.83	454.6764711	184.4174708	654.67	654.67
192	10.205	4.2575	7.2175	640.3126389	12.54679023	113.986173	4.415625	321	436.8807114	203.4319275	596.0925	596.0925
193	7.6925	3.31	5.195	640.296172	12.53804072	113.021195	4.525555556	242.5125	373.3843376	266.9118344	447.9025	447.9025
195	10.2275	4.29	6.6675	640.2109483	11.69853658	113.8582936	4.494583334	316.37	439.2923106	200.9186377	602.345	602.345
183	10.1025	4.2	7.2375	636.6356104	12.35864066	112.7255214	4.458333333	316	434.6883977	201.9472128	594.105	594.105
228	7.65	3.1275	4.79	630.9307374	11.63029331	114.2601446	4.516666667	238.53	377.6263456	253.3043918	448.965	448.965
262	10.245	4.7725	6.8625	638.0324453	12.92302514	111.5521639	4.123333334	328.15	487.5256424	150.5068029	770.5825	770.5825
279	9.4975	4.02	7.1475	620.6043252	11.31373122	108.9426982	3.9775	304.23	488.2949722	132.309353	856.9375	856.9375
230	9.045	3.6125	6.965	609.7390004	11.38326326	107.8263069	3.993958333	295.77	503.9903077	105.7486927	1074.98	1074.98
239	9.56	3.885	7.2325	623.8594756	11.14968224	111.1913194	4.03875	311.63	514.5730948	109.2863807	1041.46	1041.46
264	9.51	3.7975	7.2525	623.0778387	12.78913612	111.2655757	4.020625	307.01	498.7578783	124.3199604	921.9	921.9
256	9.7825	3.9375	7.975	630.463702	12.64585729	112.9991318	4.121875	312.31	471.4689038	158.9947982	740.905	740.905
200	9.41	3.6375	8.045	620.6240323	11.93590283	111.2038516	4.137083333	304.18	462.7286055	157.8954267	736.9025	736.9025
187	9.2025	3.3675	7.885	616.0490909	10.07376343	110.6628083	4.118125	297.54	459.0881111	156.9609798	737.5525	737.5525
158	9.3375	3.32	7.73	620.1517284	10.1908512	111.9169148	4.116041667	296.04	462.5783085	157.5734198	740.715	740.715
144	9.03	3.15	7.7475	612.1511268	10.82948191	110.1889369	4.072708333	290.41	465.9884959	146.1626309	787.9375	787.9375
163	9.015	3.195	7.885	611.402383	10.37848082	109.8475593	4.069583333	292.11	475.5489872	135.8533958	846.5425	846.5425
